id,de,en
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_3_3_1,Eine Kopfschmerztablette?{Wait Time=0.5} Die könnte bei Kopfschmerzen natürlich helfen.,"A headache pill?{Wait Time=0.5} That could help with a headache, of course."
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_3_3_2,"Meinen Sie also, Herr Dr. Nutman, wir sollten die Tablette sofort einwerfen?","So, Mr. Dr. Nutman, do you think we should put the pill in right away?"
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_3_3_3,Einen Versuch ist es zumindest wert{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,It is at least worth a try{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_3_4_1,"Lecker, schmeckt nach Erdbeere!","Yum, tastes like strawberry!"
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_3_5_1,"Aber isch 'abe bereits ein Schokoladöneis gemalt, und kein Erdböreis{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.","But I 'ave already painted chocolate ice cream, and not strawberry ice cream{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}."
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_3_6_1,{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_3_7_1,"Oh, dieser Schokoladengeschmack in meinem Mund{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. der ist super.","Oh, that chocolate taste in my mouth{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. just great."
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_4_1_1,"Außer geschmolzenes Erdbeer{Wait Time=0.5}- Ich meine Schokoladeneis, habe ich leider nichts mehr in meinem Beutel.","Except melted straw{Wait Time=0.5}- I mean chocolate ice cream, I have nothing left in my bag unfortunately."
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_4_1_2,Sie müssen die Bekämpfung wohl ohne meine Hilfe weiter bestreiten.,I guess you'll have to continue the fight without my help.
DIALOGUE_SP_SICK_APPRENTICE_1_SICK_APRRENTICE_ACTION_3_1_1,Mir geht es schon wieder viel besser! Vielen Dank Herr Dr. Nutman und Herr Assistent!,I feel much better already! Thank you Mr. Dr. Nutman and Mr. Assistant!
DIALOGUE_SP_SICK_APPRENTICE_1_SICK_APRRENTICE_ACTION_3_1_2,Exzellent! Dann können wir die Bekämpfung ja beenden!,Excellent! That means we can end the fight.
DIALOGUE_SP_SICK_APPRENTICE_1_SICK_APRRENTICE_ACTION_3_2_1,"Sehr gute Arbeit, Assistent. Auch, dass du in so einer Notsituation die Ruhe bewahrt hast!","Very good job, assistant. Also that you kept calm in such an emergency situation!"
DIALOGUE_SP_SICK_APPRENTICE_1_SICK_APRRENTICE_ACTION_3_2_2,"Ihr Lob ehrt mich zutiefst, Herr Dr. Nutman.","I am deeply honored by your praise, Mr. Dr. Nutman."
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_5_1_1,"Sie schaffen das, Herr Doktor Dr. Nutman!","You can do this, Mr. Doctor Dr. Nutman!"
DIALOGUE_DOCTOR_DREAM_1_BUFFIN_ASSISTANT_1_1_1,"Es macht wirklich immer wieder Spaß mit Ihnen zu arbeiten, Herr Doktor Dr. Nutman!","It's really always a pleasure working with you, Mr. Doctor Dr. Nutman!"
DIALOGUE_DOCTOR_DREAM_1_BUFFIN_ASSISTANT_1_1_2,Ich hoffe Sie haben noch einen wunderbaren Tag.,Hope you have another wonderful day.
DIALOGUE_DOCTOR_DREAM_1_THERMOMETER_2_1_1,Man muss es einfach lieben.,You simply have to love it.
DIALOGUE_DOCTOR_DREAM_1_THERMOMETER_3_1_1,{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_DOCTOR_DREAM_1_STETHOSCOPE_1_1_1,"Eine effektive Methode, um herauszufinden, ob dein Gegenüber ein Herz besitzt.",An effective way to find out if your counterpart has a heart.
DIALOGUE_DOCTOR_DREAM_1_THERMOMETER_SIGN_1_1_1,Ein Schild mit einfach verständlichen Informationen über das Fibri-Vibri.,A sign with easy to understand information about the Fibri-Vibri.
DIALOGUE_DOCTOR_DREAM_1_THERMOMETER_SIGN_1_1_2,"Extra etwas niedriger aufgehängt, damit vor allem Kinder es gut lesen können.",Hung a little lower so that children in particular can read it easily.
DIALOGUE_DOCTOR_DREAM_1_GLASS_BOWL_1_1_1,Regungsloses Wasser in einem Glaskrug{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,Motionless water in a glass jug{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_DOCTOR_DREAM_1_SINK_1_1_1,"Wovon könnte man mehr träumen, als jederzeit sauberes Wasser zu haben?",What more could you dream of than having clean water at all times?
DIALOGUE_DOCTOR_DREAM_1_TABLE_3_1_1,Dieser Pflanze wird es wohl noch länger gut gehen.,This plant will probably be fine for a while longer.
DIALOGUE_DOCTOR_DREAM_1_PIC_ARROW_RIGHT_1_1_1,"Doch, dieses Schild ist wirklich einfach nur beeindruckend.","But, this sign is really just impressive."
DIALOGUE_DR_NUTMAN_HOME_1_START_1_1_1,Das war vielleicht ein seltsamer Traum{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,That really was a strange dream{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_DR_NUTMAN_HOME_1_START_1_2_1,In letzter Zeit träume ich irgendwie öfter davon ein echter Doktor zu sein.,"Lately, somehow, I've been dreaming more often about being a real doctor."
DIALOGUE_DR_NUTMAN_HOME_1_START_1_3_1,"Naja, ich sollte wohl mal aufstehen.","Well, I should probably get up."
DIALOGUE_DR_NUTMAN_HOME_1_GEM_POOL_1_1_1,Mein wunderbares Edelstein-Bad! Es hat immer so eine erfrischende Wirkung.,My wonderful Gem Pool! It always has such a refreshing effect.
DIALOGUE_DR_NUTMAN_HOME_1_GEM_POOL_1_2_1,"Ich denke, ich werde einmal einen Schluck seines Inhalts kosten.",I think I will take a sip of its contents.
DIALOGUE_DR_NUTMAN_HOME_1_GEM_DONATOR_STICKER_1_1_1,"Diesen Sticker müssen mir wohl die Kids aufgeklebt haben, die mir beim Einrichten meiner Wohnung tragen geholfen haben.",This sticker must have been put on by the kids who helped me carry when I was decorating my house.
DIALOGUE_DR_NUTMAN_HOME_1_GEM_DONATOR_STICKER_1_1_2,Danke Kids.,Thanks kids.
DIALOGUE_DR_NUTMAN_HOME_1_GEM_DONATOR_1_1_1,Meine Edelsteinspendenmaschine! Hier kann ich tolle Geschenke als Belohnung für gesammelte Edelsteine erhalten.,My Gem Donator! Here I can get great gifts as a reward for collected gems.
DIALOGUE_DR_NUTMAN_HOME_1_GEM_POOL_2_1_1,Du hast alle [img]res://Global_Resources/Sprites/Icons/Stats/HP.png[/img] und [img]res://Global_Resources/Sprites/Icons/Stats/SP.png[/img] wiederhergestellt!,You restored all [img]res://Global_Resources/Sprites/Icons/Stats/HP.png[/img] and [img]res://Global_Resources/Sprites/Icons/Stats/SP.png[/img]!
DIALOGUE_DR_NUTMAN_HOME_1_SETUP_1_1_1,"Mein treuer Computer! Es war ganz schön viel Arbeit, den hierhin zu schleppen.",My loyal computer! It was a lot of work to drag it here.
DIALOGUE_DR_NUTMAN_HOME_1_SETUP_1_1_2,"Noch ist nicht viel darauf installiert, aber dass kann sich mit der Zeit ja noch ändern.","Not much is installed on it yet, but that can change over time."
DIALOGUE_DR_NUTMAN_HOME_1_SETUP_1_1_3,Fahren wir das gute Stück mal hoch!,Let's boot that good thing up!
DIALOGUE_DR_NUTMAN_HOME_1_MOVING_BOX_1_1_1,Die Box steht hier noch vom Umzug.,This box is still here from the move.
DIALOGUE_BROKO_TOWN_1_START_1_1_1,Herr Dr. Nutman! Haben Sie gut geschlafen?,Mr. Dr. Nutman! Did you sleep well?
DIALOGUE_BROKO_TOWN_1_START_1_1_2,"Mein Freund Buff und ich, Brokk, möchten Ihnen im Namen des gesamten Dorfes danken.","My friend Buff and I, Brokk, want to thank you on behalf of the whole village."
DIALOGUE_BROKO_TOWN_1_START_1_2_1,"Wären Sie nicht aufgetaucht, um Mc Rollunosu zu besiegen, wären die meisten der Brokos vermutlich immernoch eingesperrt und unterdrückt.","If you hadn't shown up to defeat Mc Rollunosu, most of the Brokos would probably still be locked up and oppressed."
DIALOGUE_BROKO_TOWN_1_START_1_3_1,"Mit Ihrer Hilfe waren wir wieder in der Lage die Führung dieses Dorfes, Broko Town, zu erlangen!",With your help we were able to regain our leadership of this village Broko Town!
DIALOGUE_BROKO_TOWN_1_START_1_3_2,"Ich hoffe, dass wir nun alle wieder in Frieden und Harmonie leben können. Jeder von uns wird alles geben, damit dies möglich bleibt.",I hope that we can all now live in peace and harmony again. Each of us will give everything so that this remains possible.
DIALOGUE_BROKO_TOWN_1_START_1_3_3,"Als freundliche Geste haben wir alle zusammen ein großes Fest vorbereitet, um diesen Tag zu feiern!","As a friendly gesture, we all prepared a big festival together to celebrate this day!"
DIALOGUE_BROKO_TOWN_1_START_1_3_4,"Ich hoffe es wird Ihnen viel Freude bereiten, schauen Sie sich unbedingt alles an!","I hope you will enjoy it, be sure to check everything out!"
DIALOGUE_BROKO_TOWN_1_START_1_4_1,Wir haben auch noch zwei kleine Geschenke für Sie.,We also have two small gifts for you.
DIALOGUE_BROKO_TOWN_1_START_1_5_1,Aufgabenverzeichnis erhalten!,Task List received!
DIALOGUE_BROKO_TOWN_1_START_1_6_1,"So können Sie sich einfach notieren, wo Sie bei diesem Fest schon überall waren und was Sie noch zu erkunden haben.",This way you can easily note down where you've been and what you still have to explore on this festival.
DIALOGUE_BROKO_TOWN_1_START_1_6_2,Ich weiß wie schnell man bei sowas den Überblick verlieren kann{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,I know how easy it is to lose track of what you're doing{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_BROKO_TOWN_1_START_1_7_1,"Ah, bevor ich es vergesse! Hier ist noch das zweite Geschenk.","Ah, before I forget! Here comes the second gift."
DIALOGUE_BROKO_TOWN_1_START_1_8_1,Partyhut erhalten!,Received Party Hat!
DIALOGUE_BROKO_TOWN_1_START_1_9_1,"Ein echter, eigener Partyhut! Nun kann das Fest wohl beginnen.",A real party hat of your own! I guess the party can begin now.
DIALOGUE_BROKO_TOWN_1_START_1_10_1,"Vielen Dank an euch alle, ohne euch wäre diese tolle und wichtige Geste nicht zustande gekommen.","Thank you all, without you, this great and important gesture would not have happened."
DIALOGUE_BROKO_TOWN_1_START_1_10_2,Ich wünsch euch allen viel Spaß und einen schönen Tag.,I wish you all a lot of fun and a nice day.
DIALOGUE_DOCTOR_DREAM_1_PLANT_1_1_1,Eine außergewöhnliche Pflanze. Man nennt sie hier Ringsar!,An extraordinary plant. They call it Ringsar here!
DIALOGUE_DR_NUTMAN_HOME_1_Bed_1_1_1,"Mein wunderbar bequemes Bett, in welchem ich schon so manche angenehme Nacht verbracht habe.",My wonderfully comfortable bed in which I have spent many pleasant nights.
DIALOGUE_DR_NUTMAN_HOME_1_Table_1_1_1_1,"Ein kleiner Tisch, den ich manchmal als Ablage benutze.",A small table on which I occasionally put stuff.
DIALOGUE_DR_NUTMAN_HOME_1_BOOKSHELF_1_LEFT_1_1_1,Sollte ich dieses Buch über Broko Town lesen?,Should I read this book about Broko Town?
DIALOGUE_DR_NUTMAN_HOME_1_BOOKSHELF_1_LEFT_1_2_1,"Broko Town ist ein friedliches Dorf, welches sich in einem Wald befindet.",Broko Town is a peaceful village located in a forest.
DIALOGUE_DR_NUTMAN_HOME_1_BOOKSHELF_1_LEFT_1_2_2,"Brokos, die Ureinwohner dieses Dorfes, leben hier in Einklang mit der Natur, indem sie versuchen den Wald zu respektieren.","Brokos, the original inhabitants of this village, live here in harmony with nature by trying to respect the forest."
DIALOGUE_DR_NUTMAN_HOME_1_BOOKSHELF_1_LEFT_1_2_3,"Später erreichte eine Gruppe geflüchteter Buffins das Dorf, welche herzlichst aufgenommen wurde.","Later, a group of refugee Buffins arrived in the village and were warmly welcomed."
DIALOGUE_DR_NUTMAN_HOME_1_BOOKSHELF_1_RIGHT_1_1_1,"Diese Bücher sind nicht so interessant. Ich bin mir unsicher, wieso ich sie noch besitze{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.",Those books are not so interesting. I am unsure why I still own them{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_DOCTOR_DREAM_1_START_1_47_1,Welche wunderbare Geräuschkullise{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,What wonderful background noises{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_3_8_1,[font_size={16}][shake rate=3 level=15]Aber ich habe gar keine Kopfschmerzen{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,[font_size={16}][shake rate=3 level=15]But I don't even have a headache{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_DOCTOR_DREAM_1_THERMOMETER_4_1_1,"Herr Doktor Dr. Nutman! Sie sind mir vielleicht einer, hier immer wieder das Fibri-Vibri anzulassen.","Mr. Doctor Dr. Nutman! You just can't turn the Fibri-Vibri off again, can you?"
DIALOGUE_DOCTOR_DREAM_1_THERMOMETER_5_1_1,{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.Ich nehme es Ihnen nicht übel.,{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.I don't hold it against you.
DIALOGUE_BROKO_TOWN_1_BROKO_2_START_1_1_1,Hallo Dr. Nutman! Ich hoffe dir gefällt dieses kleine Fest.,Hello Dr. Nutman! I hope you like this little festival.
DIALOGUE_BROKO_TOWN_1_HIGH_STRIKER_START_1_1_1,Wirkt wie eine Art Nussknackmaschine{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,Seems like some kind of nutcracking machine{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_BROKO_TOWN_1_HIGH_STRIKER_START_1_1_2,"Ich sollte auf jeden Fall warten bis mir jemand erklären kann, wie sie funktioniert.",I should definitely wait until someone can explain to me how it works.
DIALOGUE_BROKO_TOWN_1_HIGH_STRIKER_START_2_1_1,"Ah ja, du möchtest dich also am Nüsseknacken mit dem Voll auf die Nuss probieren!","Ah yes, so you want to try your hand at nut-cracking with the Right on the nut!"
DIALOGUE_BROKO_TOWN_1_HIGH_STRIKER_START_2_2_1,"Wie ich sehe, hast du auch ein paar ungeknackte Erdnüsse auftreiben können!",I see you managed to find some uncracked peanuts too!
DIALOGUE_BROKO_TOWN_1_HIGH_STRIKER_START_2_2_2,Dann würde ich sagen: Hammer in die Hand und voll auf die Nuss!,Then I would say: hammer in hand and right on the nut!
DIALOGUE_BROKO_TOWN_1_HIGH_STRIKER_START_2_3_1,"Oh, du hast aber gar keine ungeknackten Nüsse dabei{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.","Oh, but you haven't got any uncracked nuts with you{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}."
DIALOGUE_BROKO_TOWN_1_HIGH_STRIKER_START_2_3_2,"Es tut mir leid, aber ich konnte leider vor dem Fest keine mehr finden.","I'm sorry, but I couldn't find any more before the festival."
DIALOGUE_BROKO_TOWN_1_HIGH_STRIKER_START_2_3_3,"Magst du vielleicht selber einmal, in dem Waldgebiet westlich der Stadt, nach Erdnusssträuchern schauen?",Would you like to look for peanut bushes yourself in the wooded area west of the city?
DIALOGUE_BROKO_TOWN_1_HIGH_STRIKER_START_2_3_4,"Du brauchst nicht viele, aber bring lieber zu viel mit als zu wenig!","You don't need many, but it's better to bring too many than too few!"
DIALOGUE_BROKO_TOWN_1_HIGH_STRIKER_START_2_4_1,Scheint als hättest du bereits alle Nüsse verknackt. So schnell kann es gehen.,Seems like you've already busted all the nuts. It can happen that quickly.
DIALOGUE_BROKO_TOWN_1_HIGH_STRIKER_HAMMER_START_2_1_1,Mit diesem Hammer wird zugehauen!,This hammer is for hitting!
DIALOGUE_BROKO_TOWN_1_HIGH_STRIKER_HAMMER_START_2_1_2,"Ziemlich heftig das Teil, was?","Pretty heavy that thing, huh?"
DIALOGUE_BROKO_TOWN_1_BUFFIN_4_START_1_1_1,Hier steht der Voll auf die Nuss! Ein wahnsinnig toller Apparat.,Here is the Right on the nut! An insanely great machine.
DIALOGUE_BROKO_TOWN_1_BUFFIN_4_START_1_1_2,"Als der Held dieses Dorfes sollte es dir wohl leicht fallen, ein paar Nüsse zu knacken!","As the hero of this village, it should be easy for you to crack a few nuts!"
DIALOGUE_BROKO_TOWN_1_BUFFIN_5_SQUIRREL_QUEST_1_1_1,Sie kommen gerade rechtzeitig!,You are just in time!
DIALOGUE_BROKO_TOWN_1_BUFFIN_5_SQUIRREL_QUEST_1_1_2,"Wir sind leidenschaftliche Angler. Allerdings angeln wir keine kleinen Fische, sondern große Hörnchen!","We are passionate anglers. However, we don't fish for small fry, but for big squirrels!"
DIALOGUE_BROKO_TOWN_1_BUFFIN_5_SQUIRREL_QUEST_1_1_3,"Bei diesem überaus raffinierten Sport befestigt man eine Nuss an eine Schnur, welche wiederum an einem Stock befestigt wird.","In this extremely ingenious sport, you attach a nut to a string, which you again attach to a stick."
DIALOGUE_BROKO_TOWN_1_BUFFIN_5_SQUIRREL_QUEST_1_1_4,"Danach nähert sich das Hörnchen der Hörnchenangelkonstruktion, bis es die Nuss fest im Griff hat.",The squirrel then approaches the squirrel fishing construction until it has a firm grip on the nut.
DIALOGUE_BROKO_TOWN_1_BUFFIN_5_SQUIRREL_QUEST_1_1_5,"Der magische Moment ist gekommen! Nun muss man den Stock selber fest im Griff haben, um das Hörnchen vorsichtig in die Luft zu heben.",The magical moment has arrived! Now you have to have a firm grip on the stick yourself to carefully lift the squirrel into the air.
DIALOGUE_BROKO_TOWN_1_BUFFIN_5_SQUIRREL_QUEST_1_1_6,"Sobald die Füßchen des Hörnchens den Boden verlassen, hat man es geschafft. Danach lässt man das Hörnchen die Nuss lösen und davonrennen.","As soon as the squirrel's feet leave the ground, you've done it. Then let the squirrel release the nut and run away."
DIALOGUE_BROKO_TOWN_1_BUFFIN_5_SQUIRREL_QUEST_1_2_1,Sie können das Hörnchenangeln gerne einmal probieren!,You are welcome to try out squirrel fishing!
DIALOGUE_BROKO_TOWN_1_BUFFIN_5_SQUIRREL_QUEST_1_2_2,"Wir haben Angel und Schnur, die Hörnchen Hunger, uns fehlen nur die geknackten Nüsse{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.","We have a fishing pole and string, the squirrels are hungry, all we need are the cracked nuts{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}."
DIALOGUE_BROKO_TOWN_1_BUFFIN_5_SQUIRREL_QUEST_1_3_1,"Ich werde mal gucken, ob ich meinen Nussbestand nicht etwas aufstocken kann.",I'll see if I can increase my nut stock a little.
DIALOGUE_BROKO_TOWN_1_BUFFIN_5_SQUIRREL_QUEST_1_4_1,Ich habe tatsächlich schon ein paar geknackte Nüsse dabei.,I actually already have a few cracked nuts with me.
DIALOGUE_BROKO_TOWN_1_BUFFIN_5_SQUIRREL_QUEST_1_4_2,Wirklich? Sie denken ja an alles.,Really? You think of everything.
DIALOGUE_BROKO_TOWN_1_BUFFIN_5_SQUIRREL_QUEST_1_4_3,Dann haben wir jetzt alles zusammen. Ich wünsche Ihnen viel Spaß beim Angeln!,Then we have everything together now. I hope you enjoy your fishing!
DIALOGUE_BROKO_TOWN_1_BUFFIN_5_SQUIRREL_QUEST_2_1_1,"Ich bin beeindruckt. Sie haben beim Hörnchenangeln wirklich wahre Stärke bewiesen, Dr. Nutman.","I'm impressed. While squirrel fishing you have really shown true strength, Dr. Nutman."
DIALOGUE_BROKO_TOWN_1_BUFFIN_5_SQUIRREL_QUEST_2_1_2,Ich werde es mir zweimal überlegen sie jemals zum Armdrücken herauszufordern.,I will think twice about ever challenging you to an arm wrestling match.
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_3_START_1_1_1,Du bist Dr. Nutman. Wie geht es dir?,You are Dr. Nutman. How are you?
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_3_START_1_1_2,"Ähm{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. Mir geht es ganz gut, schätze ich. Und dir?","Umm{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. I'm doing quite well, I guess. And you?"
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_3_START_1_1_3,Mir geht es auch gut. Ich beobachte gerade was die anderen so machen.,I'm doing well too. I'm just watching what the others are doing.
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_3_START_1_1_4,Dann wünsche ich dir viel Spaß dabei.,Then I hope you enjoy it.
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_3_START_1_1_5,"Danke, Dr. Nutman. Was machst du gerade?","Thank you, Dr. Nutman. What are you doing right now?"
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_3_START_1_1_6,Hmmm{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. Ich weiß noch nicht so recht.,Hmmm{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. I don't really know yet.
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_3_BALLOON_QUEST_1_1_1,Einen Ballon? In meiner Lieblingsfarbe? Wofür?,A balloon? In my favorite color? What for?
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_3_BALLOON_QUEST_1_1_2,Ich weiß nicht{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. Ich dachte er könnte dir vielleicht Freude bereiten.,I don't know{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. I thought you might enjoy it.
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_3_BALLOON_QUEST_1_2_1,"Stimmt, das könnte sein. Dann nehme ich die Farbe {Expr Instance_Key=Broko_Child_3 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}. Danke.","Right, that could be the case. Then I take the color {Expr Instance_Key=Broko_Child_3 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object}. Thank you."
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_3_BALLOON_QUEST_2_1_1,Du wolltest mir einen Ballon der Farbe {Expr Instance_Key=Broko_Child_3 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} bringen um mir eine Freude zu bereiten.,You wanted to bring me a balloon of the color {Expr Instance_Key=Broko_Child_3 Comp=Balloon_Quest Expression=get_balloon_color_text() Type=Object} to make me happy.
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_3_BALLOON_QUEST_3_1_1,"Danke, Dr. Nutman.","Thank you, Dr. Nutman."
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_3_BALLOON_QUEST_3_2_1,"Und, konnte ich dir damit eine Freude machen?",And did I make you happy with it?
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_3_BALLOON_QUEST_3_2_2,{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. Ja.,{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. Yes.
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_3_SQUIRREL_QUEST_1_1_1,Diese Methode um Eichhörnchen zu füttern erscheint mir etwas kompliziert.,This method of feeding squirrels seems a bit complicated to me.
DIALOGUE_BROKO_TOWN_1_BROKO_CHILD_3_SQUIRREL_QUEST_1_1_2,Wieso legt man die Nüsse nicht einfach auf den Boden?,Why don't you just put the nuts on the floor?
DIALOGUE_BROKO_TOWN_1_BROKO_1_START_1_1_1,Das Leben im Wald ist ziemlich friedlich.,Life in the forest is pretty peaceful.
DIALOGUE_BROKO_TOWN_1_BROKO_1_START_1_1_2,"Abgesehen vom Wetter gibt es nicht viele Überraschungen, außer dieses Fest natürlich.","Apart from the weather, there are not many surprises, except for this festival of course."
DIALOGUE_BROKO_TOWN_1_BROKO_1_START_1_1_3,Aber das haben Sie sicherlich auch schon bemerkt. Sie sind ja jetzt schon eine ganze Weile bei uns.,But I'm sure you've already noticed that. You've been with us for quite a while now.
DIALOGUE_BROKO_TOWN_1_BROKO_1_START_1_1_4,"Ja, aber davor habe ich auch schon in einem wäldlichen Gebiet gewohnt, deswegen bin ich bereits daran gewöhnt.","Yes, but I already lived in a wooded area before, so I'm used to it."
DIALOGUE_BROKO_TOWN_1_BROKO_1_START_1_1_5,"Dann kann ich nur hoffen, dass Ihnen dieses Leben gefällt.",Then I can only hope you like this life.
DIALOGUE_BROKO_TOWN_1_BROKO_1_SQUIRREL_QUEST_1_1_1,Mit der richtigen Nuss findet man oft auch das richtige Hörnchen.,"With the right nut, you can often also find the right squirrel."
DIALOGUE_BROKO_TOWN_1_BROKO_1_SQUIRREL_QUEST_1_1_2,Meistens freut sich das Hörnchen aber über jede Nuss.,"Most of the time, however, the squirrel is happy about every nut."
DIALOGUE_BROKO_TOWN_1_BROKK_START_1_1_1,Brokk und Ich sind die Anführer von Broko Town und gleichzeitig beste Freunde.,Brokk and I are the leaders of Broko Town and also best friends.
DIALOGUE_BROKO_TOWN_1_BROKK_START_1_1_2,Das ganze Dorf ist Ihnen zu viel Dank verpflichtet. Ohne Sie wären Ich und die anderen Brokos noch immer unterdrückt.,"The whole village owes you a lot of gratitude. Without you, I and the other Brokos would still be oppressed."
DIALOGUE_BROKO_TOWN_1_BUFF_START_1_1_1,Wir werden Ihrem Namen alle Ehre machen und das Dorf bestmöglichst weiterführen.,We will live up to your name and continue to run the village in the best possible way.
DIALOGUE_BROKO_TOWN_1_BUFF_START_1_1_2,Sie können sich auf uns verlassen!,You can count on us!
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_1_1_1,Ich bin so froh Sie zu sehen{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,I am so glad to see you{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_1_1_2,"Eigentlich wollte ich Sie nicht fragen, aber ich kann meinen Stand nicht einfach so verlassen{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.","I didn't really want to ask you, but I can't just leave my stand like that{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}."
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_1_1_3,"Ich habe heute schon eine ganze Weile auf die Kinder gewartet um ihnen meine Ballons zu verschenken, aber bislang ist niemand gekommen.","I've been waiting quite a while for the children today to give them my balloons, but so far no one has come."
DIALOGUE_BROKO_TOWN_1_BUFFIN_3_BALLOON_QUEST_1_1_4,Könnten Sie die Kinder vielleicht suchen und ihnen einen Ballon in ihrer Lieblingsfarbe schenken?,Could you perhaps look for the children and give them a balloon in their favorite color?
